date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:51:17	12025/12025	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:17%20GMT	https://spqr.eecs.umich.edu/publications.php	spqr.eecs.umich.edu/publications.html	(from )
01:51:17	311/311	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Nov%202016%2006:51:17%20GMT	https://spqr.eecs.umich.edu/robots.txt		(from )
01:51:18	5281/5281	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:18%20GMT	https://spqr.eecs.umich.edu/	spqr.eecs.umich.edu/index.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:18	2169/2169	---M--	200	added ('OK')	image/png	etag:%225880979-879-4e1cf5907b5c0%22	https://spqr.eecs.umich.edu/images/spqr-favicon.png	spqr.eecs.umich.edu/images/spqr-favicon.png	(from https://spqr.eecs.umich.edu/publications.php)
01:51:18	126718/126718	---M--	200	added ('OK')	text/css	etag:%225d808bb-1eefe-4f85d5e9f7c80%22	https://spqr.eecs.umich.edu/dist/css/bootstrap.css	spqr.eecs.umich.edu/dist/css/bootstrap.css	(from https://spqr.eecs.umich.edu/publications.php)
01:51:19	134648/134648	---M--	200	added ('OK')	text/css	etag:%225d80957-20df8-4f94795db15c0%22	https://spqr.eecs.umich.edu/styles/bootstrap-spqr.css	spqr.eecs.umich.edu/styles/bootstrap-spqr.css	(from https://spqr.eecs.umich.edu/publications.php)
01:51:19	7521/7521	---M--	200	added ('OK')	text/javascript	etag:%225880986-1d61-4f8fad337bb00%22	https://spqr.eecs.umich.edu/simile-ajax-api.js?bundle=false	spqr.eecs.umich.edu/simile-ajax-api097f.js	(from https://spqr.eecs.umich.edu/publications.php)
01:51:20	9493/9493	---M--	200	added ('OK')	text/javascript	etag:%2258809e0-2515-4f8fad337bb00%22	https://spqr.eecs.umich.edu/exhibit-api.js?bundle=false	spqr.eecs.umich.edu/exhibit-api097f.js	(from https://spqr.eecs.umich.edu/publications.php)
01:51:20	130054/130054	---M--	200	added ('OK')	text/javascript	etag:%22588005c-1fc06-5383d1c07ff80%22	https://spqr.eecs.umich.edu/spqrbib.js	spqr.eecs.umich.edu/spqrbib.js	(from https://spqr.eecs.umich.edu/publications.php)
01:51:20	255/255	---M--	200	added ('OK')	text/javascript	etag:%22588098b-ff-4f8fad337bb00%22	https://spqr.eecs.umich.edu/spqr-bibschema.js	spqr.eecs.umich.edu/spqr-bibschema.js	(from https://spqr.eecs.umich.edu/publications.php)
01:51:21	1603/1603	---M--	200	added ('OK')	text/css	etag:%225880985-643-4f85d47bc1c80%22	https://spqr.eecs.umich.edu/style/spqr-pubs.css	spqr.eecs.umich.edu/style/spqr-pubs.css	(from https://spqr.eecs.umich.edu/publications.php)
01:51:21	1001/1001	---M--	200	added ('OK')	text/javascript	etag:%225880071-3e9-4f8fad337bb00%22	https://spqr.eecs.umich.edu/spqr.js	spqr.eecs.umich.edu/spqr.js	(from https://spqr.eecs.umich.edu/publications.php)
01:51:22	5281/5281	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:22%20GMT	https://spqr.eecs.umich.edu/index.php	spqr.eecs.umich.edu/index-2.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:22	17833/17833	---M--	200	added ('OK')	image/jpeg	etag:%2258809e5-45a9-4f85d6d1b5f40%22	https://spqr.eecs.umich.edu/images/SPQR-logo.jpg	spqr.eecs.umich.edu/images/SPQR-logo.jpg	(from https://spqr.eecs.umich.edu/publications.php)
01:51:23	27947/27947	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:23%20GMT	https://spqr.eecs.umich.edu/people.php	spqr.eecs.umich.edu/people.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:23	6712/6712	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:23%20GMT	https://spqr.eecs.umich.edu/projects.php	spqr.eecs.umich.edu/projects.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:24	23248/23248	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:24%20GMT	https://spqr.eecs.umich.edu/news.php	spqr.eecs.umich.edu/news.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:24	7981/7981	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:24%20GMT	https://spqr.eecs.umich.edu/seminars.php	spqr.eecs.umich.edu/seminars.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:24	4525/4525	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:24%20GMT	https://spqr.eecs.umich.edu/jobs.php	spqr.eecs.umich.edu/jobs.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:25	46624/46624	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:25%20GMT	https://spqr.eecs.umich.edu/publications-flat.php	spqr.eecs.umich.edu/publications-flat.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:26	90257/90257	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:25%20GMT	https://spqr.eecs.umich.edu/spqrbib_bib.html	spqr.eecs.umich.edu/spqrbib_bib.html	(from https://spqr.eecs.umich.edu/publications.php)
01:51:26	27881/27881	---M--	200	added ('OK')	text/javascript	etag:%225d808c2-6ce9-4f85d5e9f7c80%22	https://spqr.eecs.umich.edu/dist/js/bootstrap.min.js	spqr.eecs.umich.edu/dist/js/bootstrap.min.js	(from https://spqr.eecs.umich.edu/publications.php)
01:51:26	12638/12638	---M--	200	added ('OK')	text/javascript	etag:%225d808ca-315e-4f85d5e9f7c80%22	https://spqr.eecs.umich.edu/docs-assets/js/holder.js	spqr.eecs.umich.edu/docs-assets/js/holder.js	(from https://spqr.eecs.umich.edu/publications.php)
01:51:27	2917/2917	---M--	200	added ('OK')	text/javascript	etag:%2258809cc-b65-4f8fad337bb00%22	https://spqr.eecs.umich.edu/scripts/swapImage.js	spqr.eecs.umich.edu/scripts/swapImage.js	(from https://spqr.eecs.umich.edu/)
01:51:28	20290/20290	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d808bd-4f42-4f85d5e9f7c80%22	https://spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.eot	spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.eot	(from https://spqr.eecs.umich.edu/dist/css/bootstrap.css)
01:51:28	20290/20290	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d808bd-4f42-4f85d5e9f7c80%22	https://spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.eot?	spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regulard41d.eot	(from https://spqr.eecs.umich.edu/dist/css/bootstrap.css)
01:51:29	23292/23292	---M--	200	added ('OK')	text/plain	etag:%225d808c0-5afc-4f85d5e9f7c80%22	https://spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.woff	spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.woff	(from https://spqr.eecs.umich.edu/dist/css/bootstrap.css)
01:51:29	41236/41236	---M--	200	added ('OK')	text/plain	etag:%225d808bf-a114-4f85d5e9f7c80%22	https://spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.ttf	spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.ttf	(from https://spqr.eecs.umich.edu/dist/css/bootstrap.css)
01:51:30	62850/62850	---M--	200	added ('OK')	image/svg+xml	etag:%225d808be-f582-4f85d5e9f7c80%22	https://spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.svg	spqr.eecs.umich.edu/dist/fonts/glyphicons-halflings-regular.svg	(from https://spqr.eecs.umich.edu/dist/css/bootstrap.css)
01:51:30	323/323	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Nov%202016%2006:51:30%20GMT	https://spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.eot	spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.1b.delayed	(from https://spqr.eecs.umich.edu/styles/bootstrap-spqr.css)
01:51:30	323/323	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Nov%202016%2006:51:30%20GMT	https://spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.eot?	spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.1cd41d.delayed	(from https://spqr.eecs.umich.edu/styles/bootstrap-spqr.css)
01:51:31	324/324	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Nov%202016%2006:51:31%20GMT	https://spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.woff	spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.1d.delayed	(from https://spqr.eecs.umich.edu/styles/bootstrap-spqr.css)
01:51:31	323/323	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Nov%202016%2006:51:31%20GMT	https://spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.ttf	spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.1e.delayed	(from https://spqr.eecs.umich.edu/styles/bootstrap-spqr.css)
01:51:32	323/323	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Nov%202016%2006:51:32%20GMT	https://spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.svg	spqr.eecs.umich.edu/fonts/glyphicons-halflings-regular.1f.delayed	(from https://spqr.eecs.umich.edu/styles/bootstrap-spqr.css)
01:51:32	22673/22673	---M--	200	added ('OK')	image/jpeg	etag:%2258800b4-5891-4a358d54ebf80%22	https://spqr.eecs.umich.edu/images/kevin-fu.jpg	spqr.eecs.umich.edu/images/kevin-fu.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:33	11911/11911	---M--	200	added ('OK')	image/jpeg	etag:%225880075-2e87-4fadd2b5bde40%22	https://spqr.eecs.umich.edu/images/peter-honeyman.jpg	spqr.eecs.umich.edu/images/peter-honeyman.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:33	13986/13986	---M--	200	added ('OK')	image/jpeg	etag:%225880a3e-36a2-4e5672d0c0fc0%22	https://spqr.eecs.umich.edu/images/sai-gouravajhala.jpg	spqr.eecs.umich.edu/images/sai-gouravajhala.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:34	15201/15201	---M--	200	added ('OK')	image/jpeg	etag:%2258800b9-3b61-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/no_photo.jpg	spqr.eecs.umich.edu/images/no_photo.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:34	17669/17669	---M--	200	added ('OK')	image/jpeg	etag:%225880037-4505-5119ba025fb00%22	https://spqr.eecs.umich.edu/images/ofir-weisse.jpg	spqr.eecs.umich.edu/images/ofir-weisse.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:34	10584/10584	---M--	200	added ('OK')	image/jpeg	etag:%225880029-2958-5119ba025fb00%22	https://spqr.eecs.umich.edu/images/aravind.jpg	spqr.eecs.umich.edu/images/aravind.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:35	17989/17989	---M--	200	added ('OK')	image/jpeg	etag:%225880976-4645-4fadea47a3a00%22	https://spqr.eecs.umich.edu/images/evan-chavis.jpg	spqr.eecs.umich.edu/images/evan-chavis.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:35	1921/1921	---M--	200	added ('OK')	image/png	etag:%2258809eb-781-4f85d6d1b5f40%22	https://spqr.eecs.umich.edu/images/blog_icon.png	spqr.eecs.umich.edu/images/blog_icon.png	(from https://spqr.eecs.umich.edu/people.php)
01:51:36	21804/21804	---M--	200	added ('OK')	image/jpeg	etag:%2258800c4-552c-4a358d54ebf80%22	https://spqr.eecs.umich.edu/images/wayne-burleson.jpg	spqr.eecs.umich.edu/images/wayne-burleson.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:36	8872/8872	---M--	200	added ('OK')	image/jpeg	etag:%2258800c1-22a8-4e1e6fd4926c0%22	https://spqr.eecs.umich.edu/images/phil-lapsley.jpg	spqr.eecs.umich.edu/images/phil-lapsley.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:37	15860/15860	---M--	200	added ('OK')	image/jpeg	etag:%2258800aa-3df4-4a358d54ebf80%22	https://spqr.eecs.umich.edu/images/christof-paar.jpg	spqr.eecs.umich.edu/images/christof-paar.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:37	15625/15625	---M--	200	added ('OK')	image/jpeg	etag:%2258800c6-3d09-4a358d54ebf80%22	https://spqr.eecs.umich.edu/images/wenyuan-xu.jpg	spqr.eecs.umich.edu/images/wenyuan-xu.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:37	4344/4344	---M--	200	added ('OK')	image/jpeg	etag:%2258800a6-10f8-4dee76e871200%22	https://spqr.eecs.umich.edu/images/michael-rushanan.jpg	spqr.eecs.umich.edu/images/michael-rushanan.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:38	19645/19645	---M--	200	added ('OK')	image/jpeg	etag:%2258800af-4cbd-4a3c2cc097f40%22	https://spqr.eecs.umich.edu/images/georg-becker.jpg	spqr.eecs.umich.edu/images/georg-becker.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:38	16082/16082	---M--	200	added ('OK')	image/jpeg	etag:%2258800be-3ed2-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/shane-clark.jpg	spqr.eecs.umich.edu/images/shane-clark.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:39	19656/19656	---M--	200	added ('OK')	image/jpeg	etag:%2258800b0-4cc8-4a3c2cc097f40%22	https://spqr.eecs.umich.edu/images/gesine-hinterwaelder.jpg	spqr.eecs.umich.edu/images/gesine-hinterwaelder.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:39	20660/20660	---M--	200	added ('OK')	image/jpeg	etag:%2258800b5-50b4-4a358d54ebf80%22	https://spqr.eecs.umich.edu/images/lang-lin.jpg	spqr.eecs.umich.edu/images/lang-lin.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:40	20241/20241	---M--	200	added ('OK')	image/jpeg	etag:%2258800a7-4f11-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/andres-molina.jpg	spqr.eecs.umich.edu/images/andres-molina.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:40	18108/18108	---M--	200	added ('OK')	image/jpeg	etag:%2258800bc-46bc-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/ransford.jpg	spqr.eecs.umich.edu/images/ransford.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:40	5943/5943	---M--	200	added ('OK')	image/png	etag:%2258800b8-1737-4cc474539c1c0%22	https://spqr.eecs.umich.edu/images/negin2.png	spqr.eecs.umich.edu/images/negin2.png	(from https://spqr.eecs.umich.edu/people.php)
01:51:41	1715/1715	---M--	200	added ('OK')	image/jpeg	etag:%2258800ac-6b3-4cce3ac590400%22	https://spqr.eecs.umich.edu/images/denis-fookune.jpg	spqr.eecs.umich.edu/images/denis-fookune.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:41	14148/14148	---M--	200	added ('OK')	image/jpeg	etag:%22588097b-3744-4e5315b5fb600%22	https://spqr.eecs.umich.edu/images/matthew-hicks.jpg	spqr.eecs.umich.edu/images/matthew-hicks.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:42	15510/15510	---M--	200	added ('OK')	image/jpeg	etag:%2258800ab-3c96-4a358d54ebf80%22	https://spqr.eecs.umich.edu/images/dan-holcomb.jpg	spqr.eecs.umich.edu/images/dan-holcomb.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:43	13588/13588	---M--	200	added ('OK')	image/jpeg	etag:%22588022b-3514-4e1e6a3762800%22	https://spqr.eecs.umich.edu/images/colleen-swanson.jpg	spqr.eecs.umich.edu/images/colleen-swanson.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:44	20240/20240	---M--	200	added ('OK')	image/jpeg	etag:%2258800b1-4f10-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/hee-jin.jpg	spqr.eecs.umich.edu/images/hee-jin.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:44	20513/20513	---M--	200	added ('OK')	image/jpeg	etag:%2258800a9-5021-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/benessa-defend.jpg	spqr.eecs.umich.edu/images/benessa-defend.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:44	15626/15626	---M--	200	added ('OK')	image/jpeg	etag:%2258800bf-3d0a-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/shane-guineau.jpg	spqr.eecs.umich.edu/images/shane-guineau.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:45	20320/20320	---M--	200	added ('OK')	image/jpeg	etag:%2258800c3-4f60-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/tom-heydt-benjamin.jpg	spqr.eecs.umich.edu/images/tom-heydt-benjamin.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:45	15172/15172	---M--	200	added ('OK')	image/jpeg	etag:%2258800b6-3b44-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/lychev.jpg	spqr.eecs.umich.edu/images/lychev.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:46	3503/3503	---M--	200	added ('OK')	image/jpeg	etag:%22588006b-daf-4e7d8045d05c0%22	https://spqr.eecs.umich.edu/images/joelvdw.jpg	spqr.eecs.umich.edu/images/joelvdw.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:46	16708/16708	---M--	200	added ('OK')	image/jpeg	etag:%2258800b2-4144-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/hongzhang.jpg	spqr.eecs.umich.edu/images/hongzhang.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:47	20138/20138	---M--	200	added ('OK')	image/jpeg	etag:%2258800bd-4eaa-4a358d54ebf80%22	https://spqr.eecs.umich.edu/images/serge-zhilyaev.jpg	spqr.eecs.umich.edu/images/serge-zhilyaev.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:47	16869/16869	---M--	200	added ('OK')	image/jpeg	etag:%225880977-41e5-4dee76e871200%22	https://spqr.eecs.umich.edu/images/miran-alhaideri.jpg	spqr.eecs.umich.edu/images/miran-alhaideri.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:47	11162/11162	---M--	200	added ('OK')	image/jpeg	etag:%225880974-2b9a-4de93e85fe4c0%22	https://spqr.eecs.umich.edu/images/vishal-joshi.jpg	spqr.eecs.umich.edu/images/vishal-joshi.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:48	14489/14489	---M--	200	added ('OK')	image/jpeg	etag:%225880983-3899-4fadd87ecc480%22	https://spqr.eecs.umich.edu/images/noah-klugman.jpg	spqr.eecs.umich.edu/images/noah-klugman.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:48	2439/2439	---M--	200	added ('OK')	image/jpeg	etag:%225880972-987-4de93e85fe4c0%22	https://spqr.eecs.umich.edu/images/thomas-lovett.jpg	spqr.eecs.umich.edu/images/thomas-lovett.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:49	18887/18887	---M--	200	added ('OK')	image/jpeg	etag:%2258800c2-49c7-4a7d079107340%22	https://spqr.eecs.umich.edu/images/teresa-fiore.jpg	spqr.eecs.umich.edu/images/teresa-fiore.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:49	22832/22832	---M--	200	added ('OK')	image/jpeg	etag:%2258800a8-5930-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/andrew-hall.jpg	spqr.eecs.umich.edu/images/andrew-hall.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:50	19177/19177	---M--	200	added ('OK')	image/jpeg	etag:%2258800ba-4ae9-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/olga-korobova.jpg	spqr.eecs.umich.edu/images/olga-korobova.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:50	7264/7264	---M--	200	added ('OK')	image/png	etag:%2258800ad-1c60-4a358d54ebf80%22	https://spqr.eecs.umich.edu/images/erin-mcbride.png	spqr.eecs.umich.edu/images/erin-mcbride.png	(from https://spqr.eecs.umich.edu/people.php)
01:51:51	21190/21190	---M--	200	added ('OK')	image/jpeg	etag:%2258800bb-52c6-49dc43ff4c7c0%22	https://spqr.eecs.umich.edu/images/quinn-stewart.jpg	spqr.eecs.umich.edu/images/quinn-stewart.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:51	11133/11133	---M--	200	added ('OK')	image/jpeg	etag:%2258802aa-2b7d-4dee8277b17c0%22	https://spqr.eecs.umich.edu/images/adam-norton.jpg	spqr.eecs.umich.edu/images/adam-norton.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:51	13647/13647	---M--	200	added ('OK')	image/jpeg	etag:%2258800b3-354f-4cc5e68dabb40%22	https://spqr.eecs.umich.edu/images/kasia-olejnik.jpg	spqr.eecs.umich.edu/images/kasia-olejnik.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:52	11484/11484	---M--	200	added ('OK')	image/jpeg	etag:%225880a04-2cdc-4fadea47a3a00%22	https://spqr.eecs.umich.edu/images/spencer-kim.jpg	spqr.eecs.umich.edu/images/spencer-kim.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:52	15327/15327	---M--	200	added ('OK')	image/jpeg	etag:%225880a02-3bdf-4fadea47a3a00%22	https://spqr.eecs.umich.edu/images/nicholas-terrell.jpg	spqr.eecs.umich.edu/images/nicholas-terrell.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:53	15730/15730	---M--	200	added ('OK')	image/jpeg	etag:%225880a03-3d72-4fadea47a3a00%22	https://spqr.eecs.umich.edu/images/qiyu-hu.jpg	spqr.eecs.umich.edu/images/qiyu-hu.jpg	(from https://spqr.eecs.umich.edu/people.php)
01:51:53	942/942	---M--	200	added ('OK')	image/png	etag:%22588022a-3ae-4f9515257de00%22	https://spqr.eecs.umich.edu/images/blank.png	spqr.eecs.umich.edu/images/blank.png	(from https://spqr.eecs.umich.edu/projects.php)
01:51:54	328/328	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Nov%202016%2006:51:54%20GMT	https://spqr.eecs.umich.edu/ekho	spqr.eecs.umich.edu/ekho.4f.delayed	(from https://spqr.eecs.umich.edu/projects.php)
01:51:54	16021/16021	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:54%20GMT	https://spqr.eecs.umich.edu/emi/	spqr.eecs.umich.edu/emi/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:54	11511/11511	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:54%20GMT	https://spqr.eecs.umich.edu/ekho/	spqr.eecs.umich.edu/ekho/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:54	328/328	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Nov%202016%2006:51:54%20GMT	https://spqr.eecs.umich.edu/slpa	spqr.eecs.umich.edu/slpa.50.delayed	(from https://spqr.eecs.umich.edu/projects.php)
01:51:54	10067/10067	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:54%20GMT	https://spqr.eecs.umich.edu/tardis/	spqr.eecs.umich.edu/tardis/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:55	13629/13629	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:55%20GMT	https://spqr.eecs.umich.edu/half-wits/	spqr.eecs.umich.edu/half-wits/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:56	11696/11696	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:55%20GMT	https://spqr.eecs.umich.edu/mementos/	spqr.eecs.umich.edu/mementos/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:56	18837/18837	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:55%20GMT	https://spqr.eecs.umich.edu/moo/	spqr.eecs.umich.edu/moo/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:56	199892/199892	---M--	200	added ('OK')	application/pdf	etag:%2258801e0-30cd4-4c17680ea8f00%22	https://spqr.eecs.umich.edu/news/FinalRetreatSheet.pdf	spqr.eecs.umich.edu/news/FinalRetreatSheet.pdf	(from https://spqr.eecs.umich.edu/news.php)
01:51:56	6613/6613	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:56%20GMT	https://spqr.eecs.umich.edu/trojansc/	spqr.eecs.umich.edu/trojansc/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:56	11028/11028	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:56%20GMT	https://spqr.eecs.umich.edu/payg/	spqr.eecs.umich.edu/payg/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:57	12025/12025	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:56%20GMT	https://spqr.eecs.umich.edu/publications.php?q=FERNS	spqr.eecs.umich.edu/publications717f.html	(from https://spqr.eecs.umich.edu/news.php)
01:51:57	11482/11482	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:56%20GMT	https://spqr.eecs.umich.edu/pmeters/	spqr.eecs.umich.edu/pmeters/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:57	5951/5951	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:57%20GMT	https://spqr.eecs.umich.edu/events/2012-medcomm/	spqr.eecs.umich.edu/events/2012-medcomm/index.html	(from https://spqr.eecs.umich.edu/news.php)
01:51:58	11360/11360	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:57%20GMT	https://spqr.eecs.umich.edu/slpa/	spqr.eecs.umich.edu/slpa/index.html	(from https://spqr.eecs.umich.edu/projects.php)
01:51:58	3809/3809	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:58%20GMT	https://spqr.eecs.umich.edu/events/2013-dan-holcomb/	spqr.eecs.umich.edu/events/2013-dan-holcomb/index.html	(from https://spqr.eecs.umich.edu/seminars.php)
01:51:58	4784/4784	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:58%20GMT	https://spqr.eecs.umich.edu/events/2011-regazzoni/	spqr.eecs.umich.edu/events/2011-regazzoni/index.html	(from https://spqr.eecs.umich.edu/seminars.php)
01:51:58	0/0	---M--	200	added ('OK')	text/css	etag:%225880204-0-4f85d47bc1c80%22	https://spqr.eecs.umich.edu/style/spqr-screen.css	spqr.eecs.umich.edu/style/spqr-screen.54.delayed	(from https://spqr.eecs.umich.edu/publications-flat.php)
01:51:59	5205/5205	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:59%20GMT	https://spqr.eecs.umich.edu/events/mcgraw/	spqr.eecs.umich.edu/events/mcgraw/index.html	(from https://spqr.eecs.umich.edu/seminars.php)
01:51:59	4388/4388	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202016%2006:51:59%20GMT	https://spqr.eecs.umich.edu/events/2011-king-sam/	spqr.eecs.umich.edu/events/2011-king-sam/index.html	(from https://spqr.eecs.umich.edu/seminars.php)
